Step,Action,Node,StackState,VisitedSet
199,Push,36,"[36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 18, 19, 53, 22, 25, 28, 92]"
200,Push,34,"[34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 18, 19, 53, 22, 25, 28, 92]"
201,Push,20,"[20, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 18, 19, 53, 22, 25, 28, 92]"
202,Visit,20,"[34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 18, 19, 20, 53, 22, 25, 28, 92]"
203,Push,45,"[45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 18, 19, 20, 53, 22, 25, 28, 92]"
204,Push,29,"[29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 18, 19, 20, 53, 22, 25, 28, 92]"
205,Push,98,"[98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 18, 19, 20, 53, 22, 25, 28, 92]"
206,Push,91,"[91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 18, 19, 20, 53, 22, 25, 28, 92]"
207,Push,80,"[80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 18, 19, 20, 53, 22, 25, 28, 92]"
208,Push,75,"[75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 18, 19, 20, 53, 22, 25, 28, 92]"
209,Push,58,"[58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 18, 19, 20, 53, 22, 25, 28, 92]"
210,Push,48,"[48, 58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 18, 19, 20, 53, 22, 25, 28, 92]"
211,Push,15,"[15, 48, 58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 18, 19, 20, 53, 22, 25, 28, 92]"
212,Visit,15,"[48, 58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 15, 18, 19, 20, 53, 22, 25, 28, 92]"
213,Push,78,"[78, 48, 58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 15, 18, 19, 20, 53, 22, 25, 28, 92]"
214,Push,71,"[71, 78, 48, 58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 15, 18, 19, 20, 53, 22, 25, 28, 92]"
215,Push,63,"[63, 71, 78, 48, 58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 15, 18, 19, 20, 53, 22, 25, 28, 92]"
216,Push,10,"[10, 63, 71, 78, 48, 58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 15, 18, 19, 20, 53, 22, 25, 28, 92]"
217,Push,5,"[5, 10, 63, 71, 78, 48, 58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 6, 7, 40, 9, 41, 12, 13, 14, 46, 15, 18, 19, 20, 53, 22, 25, 28, 92]"
218,Visit,5,"[10, 63, 71, 78, 48, 58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 5, 6, 7, 40, 9, 41, 12, 13, 14, 46, 15, 18, 19, 20, 53, 22, 25, 28, 92]"
219,Push,87,"[87, 10, 63, 71, 78, 48, 58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 5, 6, 7, 40, 9, 41, 12, 13, 14, 46, 15, 18, 19, 20, 53, 22, 25, 28, 92]"
220,Push,82,"[82, 87, 10, 63, 71, 78, 48, 58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 5, 6, 7, 40, 9, 41, 12, 13, 14, 46, 15, 18, 19, 20, 53, 22, 25, 28, 92]"
221,Push,64,"[64, 82, 87, 10, 63, 71, 78, 48, 58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 5, 6, 7, 40, 9, 41, 12, 13, 14, 46, 15, 18, 19, 20, 53, 22, 25, 28, 92]"
222,Push,42,"[42, 64, 82, 87, 10, 63, 71, 78, 48, 58, 75, 80, 91, 98, 29, 45, 34, 36, 80, 36, 54, 86, 88, 23, 48, 77, 2, 34, 49, 58, 61, 91, 72, 85, 95, 23, 38, 49, 73, 76, 87, 92, 95, 59, 68, 70, 74, 79, 70, 86, 96, 20, 46, 51, 70, 87, 23, 27, 34, 44, 52, 84, 90, 96, 21, 30, 33, 46, 88, 60, 69, 74, 76, 77, 29, 72, 79, 26, 75, 94, 97, 2, 8, 55, 14, 60, 70, 80, 88, 96, 97, 30, 47, 57, 2, 14, 38, 41, 63, 91, 93, 78, 87, 27, 46, 72, 75, 79, 87, 56, 53, 10, 24, 66, 85, 86, 90, 27, 33, 44, 59, 14, 22, 24, 26, 32, 68, 85, 33, 36, 64, 68, 71, 73, 88, 99, 39, 40, 50, 63, 31, 50, 57, 87, 96, 32, 89, 22, 81, 6, 52, 77, 51, 54, 86, 72, 73, 99, 32, 38, 40, 83, 94, 11, 14, 47, 78, 79, 81, 13, 35, 74, 88, 94, 96]","[0, 1, 66, 3, 4, 5, 6, 7, 40, 9, 41, 12, 13, 14, 46, 15, 18, 19, 20, 53, 22, 25, 28, 92]"
